ATP,Tournament_Int,Date,Series_Int,Court_Int,Surface_Int,Round_Int,Best_of,Winner,Player1,Player2,Player1_Rank,Player2_Rank,Player1_Odds,Player2_Odds,Player1_Implied_Prob,Player2_Implied_Prob,Player1_Encoded,Player2_Encoded,Winner_Encoded
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,BautistaAgutR.,BautistaAgutR.,MillmanJ.,2.9444389791664403,4.962844630259907,0.7080357930536961,2.5680215564985067,0.9709,0.0831,34,303,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,VeselyJ.,SockJ.,VeselyJ.,2.772588722239781,4.060443010546419,0.8586616190375188,1.420695787837223,0.7353,0.3185,425,463,0
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,JohnsonS.,JohnsonS.,SugitaY.,3.295836866004329,4.3694478524670215,0.7884573603642703,1.7047480922384253,0.8333,0.2222,216,434,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,SousaJ.,TipsarevicJ.,SousaJ.,4.07753744390572,4.0943445622221,1.0647107369924282,1.0612565021243408,0.5263,0.5291,444,421,0
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,DjokovicN.,DjokovicN.,GranollersM.,1.0986122886681098,4.356708826689592,0.6981347220709843,2.9210087273580543,0.9901,0.0569,112,176,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,NapolitanoS.,ZverevM.,NapolitanoS.,3.4657359027997265,5.236441962829949,0.8458682675776092,1.4562867329399256,0.7519,0.304,497,324,0
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,DutraSilvaR.,DutraSilvaR.,YouzhnyM.,5.942799375126701,4.465908118654584,0.9858167945227652,1.1537315878891892,0.5952,0.4608,122,483,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,GoffinD.,MathieuP.H.,GoffinD.,4.795790545596741,2.5649493574615367,2.299580583973747,0.7227059828014898,0.1115,0.9434,295,163,0
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,NadalR.,NadalR.,PaireB.,1.6094379124341003,3.828641396489095,0.7030975114131134,2.89591193827178,0.9804,0.0585,329,348,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,BolelliS.,MahutN.,BolelliS.,3.8918202981106265,6.154858094016418,1.1052568313867783,1.0224509277025458,0.495,0.5618,285,50,0
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,CoricB.,CoricB.,BourgueM.,3.713572066704308,5.056245805348308,0.7466879474879753,2.0412203288596382,0.9009,0.1493,85,55,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,SeppiA.,GiraldoS.,SeppiA.,4.68213122712422,4.430816798843313,1.1378330018213911,0.9969486348916096,0.4717,0.5848,161,402,0
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,KravchukK.,KravchukK.,DelbonisF.,4.867534450455582,4.941642422609304,1.9416152247724325,0.7561219797213337,0.1675,0.885,245,101,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,CilicM.,GulbisE.,CilicM.,5.442417710521793,2.1972245773362196,2.3282528397426234,0.7227059828014898,0.108,0.9434,183,77,0
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,FerrerD.,FerrerD.,YoungD.,3.5263605246161616,3.9512437185814275,0.7561219797213337,1.9198594718553708,0.885,0.1718,139,482,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,EstrellaBurgosV.,GabashviliT.,EstrellaBurgosV.,4.990432586778736,4.51085950651685,0.9162907318741551,1.2725655957915476,0.6667,0.3891,147,128,0
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,CuevasP.,CuevasP.,HamouM.,3.1780538303479458,5.662960480135946,0.7227059828014898,2.3194422100604686,0.9434,0.1091,89,188,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,LopezF.,FratangeloB.,LopezF.,4.9344739331306915,3.6109179126442243,1.275362800412609,0.9202827531436925,0.3876,0.6623,144,265,0
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,KickerN.,KickerN.,DzumhurD.,4.477336814478207,4.574710978503383,1.2864740258376797,0.9122827104766164,0.3817,0.6711,228,120,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,FogniniF.,TiafoeF.,FogniniF.,4.23410650459726,3.4011973816621555,1.4350845252893227,0.8544153281560676,0.3125,0.7407,443,140,0
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,GasquetR.,GasquetR.,DeGreefA.,3.258096538021482,4.852030263919617,0.7419373447293773,2.0781907597781832,0.9091,0.1431,153,93,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,HerbertP.H.,DonaldsonJ.,HerbertP.H.,4.290459441148391,4.418840607796598,1.1600209167967532,0.9858167945227652,0.4566,0.5952,117,196,0
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,IstominD.,IstominD.,EscobedoE.,4.394449154672439,4.330733340286331,1.0818051703517284,1.0438040521731147,0.5128,0.5435,208,127,1
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,KyrgiosN.,KohlschreiberP.,KyrgiosN.,3.784189633918261,2.995732273553991,1.2612978709452054,0.9202827531436925,0.3953,0.6623,237,251,0
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,KlizanM.,KlizanM.,LokoliL.,3.9318256327243257,5.655991810819852,0.8064758658669485,1.6272778305624314,0.8065,0.2445,234,264,1
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,DelPotroJ.M.,PellaG.,DelPotroJ.M.,4.7535901911063645,3.4339872044851463,1.5303947050936475,0.8285518175661483,0.2762,0.7752,360,100,0
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,DolgopolovO.,DolgopolovO.,BerlocqC.,4.499809670330265,4.174387269895637,1.169381359556317,0.9745596399981308,0.4505,0.6061,115,42,1
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,ChungH.,QuerreyS.,ChungH.,3.367295829986474,4.219507705176107,1.0188473201992472,1.1118575154181303,0.565,0.4902,371,75,0
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,WawrinkaS.,WawrinkaS.,KovalikJ.,1.3862943611198906,5.030437921392435,0.712949807856125,2.457877977400081,0.9615,0.0936,476,233,1
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,AndersonK.,JaziriM.,AndersonK.,4.276666119016055,4.04305126783455,1.9329696377795786,0.7561219797213337,0.1692,0.885,213,9,0
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,AlmagroN.,AlmagroN.,BaghdatisM.,4.248495242049359,4.143134726391533,0.887891257352457,1.3428648031925547,0.6993,0.3534,5,17,1
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,VerdascoF.,ZverevA.,VerdascoF.,2.3978952727983707,3.6375861597263857,0.7747271675523681,1.7783364488959144,0.8547,0.2033,496,462,0
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,KhachanovK.,KhachanovK.,JarryN.,3.9889840465642745,5.337538079701318,0.797507195884188,1.6620303625532709,0.8197,0.2342,226,208,1
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,NishikoriK.,KokkinakisT.,NishikoriK.,3.9318256327243257,2.302585092994046,2.71336936257981,0.7030975114131134,0.071,0.9804,239,331,0
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,ChardyJ.,ChardyJ.,AlbotR.,4.31748811353631,4.48863636973214,0.7608058290337599,1.8718021769015913,0.8772,0.1818,73,2,1
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,MurrayA.,KuznetsovAn.,MurrayA.,4.30406509320417,0.6931471805599453,1.8066480817218056,0.7701082216960737,0.1965,0.8621,257,321,0
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,LorenziP.,LorenziP.,BerankisR.,3.5553480614894135,5.241747015059643,0.8329091229351039,1.5040773967762742,0.7692,0.2857,280,40,1
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,MonfilsG.,BrownD.,MonfilsG.,4.343805421853684,2.833213344056216,2.162172939277301,0.7323678937132266,0.13,0.9259,60,312,0
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,MonteiroT.,MonteiroT.,MullerA.,4.564348191467836,5.802118375377063,0.7466879474879753,2.0399207835175526,0.9009,0.1495,321,317,1
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,EdmundK.,EliasG.,EdmundK.,4.6913478822291435,3.912023005428146,1.463255402256019,0.8458682675776092,0.3012,0.7519,129,122,0
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,IsnerJ.,IsnerJ.,ThompsonJ.,3.1354942159291497,4.532599493153256,0.797507195884188,1.6639260977181702,0.8197,0.2336,207,440,1
33,1.0071,2017-05-30,2.9709,3.6494,4.1129,5.1257,5,BerdychT.,StruffJ.L.,BerdychT.,3.871201010907891,2.70805020110221,1.7119945007591924,0.7884573603642703,0.2203,0.8333,435,41,0
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.1257,5,OlivoR.,OlivoR.,TsongaJ.W.,4.5217885770490405,2.4849066497880004,2.8355635214011694,0.7030975114131134,0.0623,0.9804,348,449,1
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,GoffinD.,StakhovskyS.,GoffinD.,4.820281565605037,2.5649493574615367,2.574137783515943,0.712949807856125,0.0825,0.9615,430,163,0
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,JohnsonS.,JohnsonS.,CoricB.,3.295836866004329,3.713572066704308,1.2612978709452054,0.9242589015233319,0.3953,0.6579,216,83,1
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,ThiemD.,BolelliS.,ThiemD.,6.154858094016418,2.0794415416798357,2.4965057856313524,0.712949807856125,0.0898,0.9615,54,439,0
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,SchwartzmanD.,SchwartzmanD.,NapolitanoS.,3.7376696182833684,5.236441962829949,0.7654678421395714,1.864080130807681,0.8696,0.1835,406,324,1
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,ZeballosH.,KarlovicI.,ZeballosH.,3.2188758248682006,4.189654742026425,1.1410330045520618,0.9969486348916096,0.4695,0.5848,222,487,0
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,DimitrovG.,DimitrovG.,RobredoT.,2.6390573296152584,5.616771097666572,0.7701082216960737,1.8325814637483102,0.8621,0.1905,110,383,1
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,BasilashviliN.,TroickiV.,BasilashviliN.,3.58351893845611,4.1588830833596715,1.1085626195212777,1.0224509277025458,0.4926,0.5618,450,28,0
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,GarciaLopezG.,GarciaLopezG.,TrungellitiM.,5.0369526024136295,5.093750200806762,0.9593502213346021,1.1969481893889715,0.6211,0.4329,151,447,1
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,DjokovicN.,SousaJ.,DjokovicN.,4.0943445622221,1.0986122886681098,2.87751164216656,0.7030975114131134,0.0596,0.9804,427,112,0
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,NadalR.,NadalR.,HaaseR.,1.6094379124341003,3.8501476017100584,0.6981347220709843,2.972975286431375,0.9901,0.0539,329,184,1
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,RaonicM.,DutraSilvaR.,RaonicM.,5.942799375126701,1.9459101490553132,2.4948569806411682,0.712949807856125,0.0899,0.9615,122,375,0
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,RamosVinolasA.,RamosVinolasA.,BonziB.,3.044522437723423,5.58724865840025,0.712949807856125,2.5006159434931803,0.9615,0.0894,376,52,1
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,CarrenoBustaP.,DanielT.,CarrenoBustaP.,4.634728988229636,3.091042453358316,2.1126345090356,0.7371640659767196,0.1376,0.9174,91,67,0
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,PouilleL.,PouilleL.,BellucciT.,2.8903717578961645,4.127134385045092,0.8372475245337022,1.4906543764441333,0.7634,0.2907,366,37,1
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,BautistaAgutR.,KukushkinM.,BautistaAgutR.,4.454347296253507,2.9444389791664403,1.9401794743463283,0.7561219797213337,0.1678,0.885,251,29,0
33,1.0071,2017-05-31,2.9709,3.6494,4.1129,5.2511,5,VeselyJ.,VeselyJ.,BedeneA.,4.060443010546419,3.970291913552122,1.1662709371419244,0.9783261227936078,0.4525,0.6024,468,34,1
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,CilicM.,KravchukK.,CilicM.,4.867534450455582,2.1972245773362196,2.733717947850788,0.7030975114131134,0.0695,0.9804,245,77,0
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,LopezF.,LopezF.,FerrerD.,3.6109179126442243,3.5263605246161616,1.2325602611778486,0.9400072584914712,0.4115,0.641,278,135,1
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,IsnerJ.,LorenziP.,IsnerJ.,3.5553480614894135,3.1354942159291497,1.4060969884160703,0.8628899551470398,0.3247,0.7299,280,203,0
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,KhachanovK.,KhachanovK.,BerdychT.,3.9889840465642745,2.70805020110221,1.6174060820832772,0.8064758658669485,0.2475,0.8065,226,41,1
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,NishikoriK.,ChardyJ.,NishikoriK.,4.31748811353631,2.302585092994046,1.5830939370944985,0.8153648132841944,0.2584,0.7937,73,331,0
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,DelPotroJ.M.,DelPotroJ.M.,AlmagroN.,3.4339872044851463,4.248495242049359,0.7839015438284094,1.7509374747078,0.8403,0.2101,102,4,1
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,WawrinkaS.,DolgopolovO.,WawrinkaS.,4.499809670330265,1.3862943611198906,1.840549633397487,0.7654678421395714,0.1887,0.8696,115,472,0
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,ChungH.,ChungH.,IstominD.,4.219507705176107,4.394449154672439,0.8329091229351039,1.5129270120532565,0.7692,0.2825,77,204,1
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,MurrayA.,KlizanM.,MurrayA.,3.9318256327243257,0.6931471805599453,2.2512917986064953,0.7275486072772779,0.1176,0.9346,234,321,0
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,FogniniF.,FogniniF.,SeppiA.,3.4011973816621555,4.430816798843313,0.8712933659434192,1.3812818192963463,0.7194,0.3356,143,402,1
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,AndersonK.,KyrgiosN.,AndersonK.,2.995732273553991,4.04305126783455,0.8544153281560676,1.4327007339340463,0.7407,0.3135,258,9,0
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,EdmundK.,EdmundK.,OlivoR.,3.912023005428146,4.5217885770490405,0.8241754429663495,1.5454325824581878,0.7813,0.271,125,341,1
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,MonfilsG.,MonteiroT.,MonfilsG.,4.564348191467836,2.833213344056216,2.080690761080268,0.7419373447293773,0.1427,0.9091,321,312,0
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,CuevasP.,CuevasP.,KickerN.,3.1780538303479458,4.477336814478207,0.7275486072772779,2.254444717666111,0.9346,0.1172,89,221,1
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,VerdascoF.,HerbertP.H.,VerdascoF.,4.418840607796598,3.6375861597263857,1.5151272329628591,0.8285518175661483,0.2817,0.7752,198,462,0
33,1.0071,2017-06-01,2.9709,3.6494,4.1129,5.2511,5,GasquetR.,GasquetR.,EstrellaBurgosV.,3.258096538021482,4.51085950651685,0.7371640659767196,2.1126345090356,0.9174,0.1376,153,128,1
33,1.0071,2017-06-02,2.9709,3.6494,4.1129,5.1351,5,ZeballosH.,GoffinD.,ZeballosH.,2.5649493574615367,4.189654742026425,0.7419373447293773,2.0541237336955462,0.9091,0.1471,164,487,0
33,1.0071,2017-06-02,2.9709,3.6494,4.1129,5.1351,5,CarrenoBustaP.,CarrenoBustaP.,DimitrovG.,3.091042453358316,2.6390573296152584,1.1817271953786161,0.9707789171582247,0.4425,0.6098,68,109,1
33,1.0071,2017-06-02,2.9709,3.6494,4.1129,5.1351,5,BautistaAgutR.,VeselyJ.,BautistaAgutR.,4.060443010546419,2.9444389791664403,1.4011829736136414,0.8671004876833833,0.3268,0.7246,468,29,0
33,1.0071,2017-06-02,2.9709,3.6494,4.1129,5.1351,5,RaonicM.,RaonicM.,GarciaLopezG.,1.9459101490553132,5.0369526024136295,0.7323678937132266,2.1770218700187,0.9259,0.1279,377,149,1
33,1.0071,2017-06-02,2.9709,3.6494,4.1129,5.1351,5,NadalR.,BasilashviliN.,NadalR.,4.1588830833596715,1.6094379124341003,3.0252910757955354,0.6981347220709843,0.051,0.9901,33,322,0
33,1.0071,2017-06-02,2.9709,3.6494,4.1129,5.1351,5,ThiemD.,ThiemD.,JohnsonS.,2.0794415416798357,3.295836866004329,0.7371640659767196,2.105352923464337,0.9174,0.1387,440,212,1
33,1.0071,2017-06-02,2.9709,3.6494,4.1129,5.1351,5,DjokovicN.,SchwartzmanD.,DjokovicN.,3.7376696182833684,1.0986122886681098,2.372111155642656,0.7178397931503168,0.1029,0.9524,406,112,0
33,1.0071,2017-06-02,2.9709,3.6494,4.1129,5.1351,5,RamosVinolasA.,RamosVinolasA.,PouilleL.,3.044522437723423,2.8903717578961645,1.091923300517313,1.0402767116551463,0.5051,0.5464,376,361,1
33,1.0071,2017-06-03,2.9709,3.6494,4.1129,5.1351,5,CilicM.,LopezF.,CilicM.,3.6109179126442243,2.1972245773362196,1.7509374747078,0.7793248768009975,0.2101,0.8475,278,77,0
33,1.0071,2017-06-03,2.9709,3.6494,4.1129,5.1351,5,AndersonK.,AndersonK.,EdmundK.,4.04305126783455,3.912023005428146,0.9593502213346021,1.1969481893889715,0.6211,0.4329,10,122,1
33,1.0071,2017-06-03,2.9709,3.6494,4.1129,5.1351,5,MurrayA.,DelPotroJ.M.,MurrayA.,3.4339872044851463,0.6931471805599453,1.4422019930581866,0.85015092936961,0.3096,0.7463,102,321,0
33,1.0071,2017-06-03,2.9709,3.6494,4.1129,5.1351,5,VerdascoF.,VerdascoF.,CuevasP.,3.6375861597263857,3.1780538303479458,1.2864740258376797,0.9122827104766164,0.3817,0.6711,467,85,1
33,1.0071,2017-06-03,2.9709,3.6494,4.1129,5.1351,5,WawrinkaS.,FogniniF.,WawrinkaS.,3.4011973816621555,1.3862943611198906,1.5748464676644813,0.8153648132841944,0.2611,0.7937,143,472,0
33,1.0071,2017-06-04,2.9709,3.6494,4.1129,5.1351,5,NishikoriK.,NishikoriK.,ChungH.,2.302585092994046,4.219507705176107,0.8372475245337022,1.4861396960896067,0.7634,0.2924,338,75,1
33,1.0071,2017-06-04,2.9709,3.6494,4.1129,5.1351,5,KhachanovK.,IsnerJ.,KhachanovK.,3.1354942159291497,3.9889840465642745,0.9969486348916096,1.1410330045520618,0.5848,0.4695,207,220,0
33,1.0071,2017-06-04,2.9709,3.6494,4.1129,5.1351,5,MonfilsG.,MonfilsG.,GasquetR.,2.833213344056216,3.258096538021482,0.9783261227936078,1.1662709371419244,0.6024,0.4525,319,152,1
33,1.0071,2017-06-04,2.9709,3.6494,4.1129,5.8628,5,CarrenoBustaP.,RaonicM.,CarrenoBustaP.,1.9459101490553132,3.091042453358316,0.9360933591703348,1.2412685890696329,0.6452,0.4065,377,67,0
33,1.0071,2017-06-04,2.9709,3.6494,4.1129,5.8628,5,NadalR.,NadalR.,BautistaAgutR.,1.6094379124341003,2.9444389791664403,0.7030975114131134,2.7942278973432626,0.9804,0.0651,329,29,1
33,1.0071,2017-06-04,2.9709,3.6494,4.1129,5.8628,5,ThiemD.,ZeballosH.,ThiemD.,4.189654742026425,2.0794415416798357,2.5289235352047745,0.712949807856125,0.0867,0.9615,489,439,0
33,1.0071,2017-06-04,2.9709,3.6494,4.1129,5.8628,5,DjokovicN.,DjokovicN.,RamosVinolasA.,1.0986122886681098,3.044522437723423,0.7419373447293773,2.0693912058263346,0.9091,0.1445,112,374,1
33,1.0071,2017-06-05,2.9709,3.6494,4.1129,5.8628,5,MurrayA.,KhachanovK.,MurrayA.,3.9889840465642745,0.6931471805599453,1.9544450515051506,0.7561219797213337,0.165,0.885,226,321,0
33,1.0071,2017-06-05,2.9709,3.6494,4.1129,5.8628,5,NishikoriK.,NishikoriK.,VerdascoF.,2.302585092994046,3.6375861597263857,0.9707789171582247,1.1878434223960523,0.6098,0.4386,338,462,1
33,1.0071,2017-06-05,2.9709,3.6494,4.1129,5.8628,5,WawrinkaS.,MonfilsG.,WawrinkaS.,2.833213344056216,1.3862943611198906,1.4838746894587547,0.8415671856782188,0.2933,0.7576,319,472,0
33,1.0071,2017-06-05,2.9709,3.6494,4.1129,5.8628,5,CilicM.,CilicM.,AndersonK.,2.1972245773362196,4.04305126783455,0.8109302162163288,1.6054298910365616,0.8,0.2513,78,9,1
33,1.0071,2017-06-07,2.9709,3.6494,4.1129,5.6489,5,ThiemD.,DjokovicN.,ThiemD.,1.0986122886681098,2.0794415416798357,0.887891257352457,1.3480731482996928,0.6993,0.3509,112,439,0
33,1.0071,2017-06-07,2.9709,3.6494,4.1129,5.6489,5,NadalR.,NadalR.,CarrenoBustaP.,1.6094379124341003,3.091042453358316,0.7030975114131134,2.833213344056216,0.9804,0.0625,329,67,1
33,1.0071,2017-06-07,2.9709,3.6494,4.1129,5.6489,5,MurrayA.,NishikoriK.,MurrayA.,2.302585092994046,0.6931471805599453,1.62924053973028,0.8064758658669485,0.2439,0.8065,338,321,0
33,1.0071,2017-06-07,2.9709,3.6494,4.1129,5.6489,5,WawrinkaS.,WawrinkaS.,CilicM.,1.3862943611198906,2.1972245773362196,0.8796267475025636,1.3711807233098425,0.7092,0.3401,476,77,1
33,1.0071,2017-06-09,2.9709,3.6494,4.1129,5.2101,5,WawrinkaS.,MurrayA.,WawrinkaS.,0.6931471805599453,1.3862943611198906,1.1600209167967532,0.9895411936137477,0.4566,0.5917,327,472,0
33,1.0071,2017-06-09,2.9709,3.6494,4.1129,5.2101,5,NadalR.,NadalR.,ThiemD.,1.6094379124341003,2.0794415416798357,0.797507195884188,1.6882490928583902,0.8197,0.2268,329,439,1
33,1.0071,2017-06-11,2.9709,3.6494,4.1129,5.3011,5,NadalR.,WawrinkaS.,NadalR.,1.3862943611198906,1.6094379124341003,1.7561322915849038,0.7884573603642703,0.2088,0.8333,476,322,0
34,1.0593,2017-06-12,2.9693,3.6494,4.9194,5.1257,3,BedeneA.,BedeneA.,IstominD.,4.0943445622221,4.31748811353631,1.1505720275988207,0.9858167945227652,0.463,0.5952,39,204,1
34,1.0593,2017-06-12,2.9693,3.6494,4.9194,5.1257,3,SeppiA.,ItoT.,SeppiA.,5.1647859739235145,4.343805421853684,1.3001916620664788,0.9001613499442714,0.3745,0.6849,209,402,0
34,1.0593,2017-06-12,2.9693,3.6494,4.9194,5.1257,3,MahutN.,MahutN.,NovikovD.,4.418840607796598,5.153291594497779,0.7884573603642703,1.6974487897568136,0.8333,0.2242,285,335,1
34,1.0593,2017-06-12,2.9693,3.6494,4.9194,5.1257,3,PospisilV.,GriekspoorT.,PospisilV.,5.645446897643238,4.430816798843313,2.050270164379556,0.7419373447293773,0.1477,0.9091,179,360,0
34,1.0593,2017-06-13,2.9693,3.6494,4.9194,5.1257,3,DolgopolovO.,DolgopolovO.,DarcisS.,4.406719247264253,4.04305126783455,0.9593502213346021,1.1908875647772805,0.6211,0.4367,115,88,1
34,1.0593,2017-06-13,2.9693,3.6494,4.9194,5.1257,3,EscobedoE.,JungJ.,EscobedoE.,5.099866427824199,4.356708826689592,1.3217558399823195,0.8754687373538999,0.3636,0.7143,218,127,0
34,1.0593,2017-06-13,2.9693,3.6494,4.9194,5.1257,3,MannarinoA.,MannarinoA.,ThompsonJ.,4.143134726391533,4.48863636973214,0.9707789171582247,1.172482137234565,0.6098,0.4484,287,440,1
34,1.0593,2017-06-13,2.9693,3.6494,4.9194,5.1257,3,KokkinakisT.,YouzhnyM.,KokkinakisT.,4.465908118654584,6.901737206656574,0.9516578757114463,1.2029723039923526,0.6289,0.4292,487,230,0
34,1.0593,2017-06-13,2.9693,3.6494,4.9194,5.1257,3,MedvedevD.,MedvedevD.,HaaseR.,4.189654742026425,3.784189633918261,1.1151415906193203,1.0116009116784799,0.4878,0.5714,303,184,1
34,1.0593,2017-06-13,2.9693,3.6494,4.9194,5.1257,3,BenneteauJ.,DonskoyE.,BenneteauJ.,4.564348191467836,4.553876891600541,1.2725655957915476,0.9162907318741551,0.3891,0.6667,119,39,0
34,1.0593,2017-06-13,2.9693,3.6494,4.9194,5.1257,3,KozlovS.,KozlovS.,BrownD.,5.017279836814924,4.51085950651685,1.3837912309017721,0.8671004876833833,0.3344,0.7246,242,58,1
34,1.0593,2017-06-13,2.9693,3.6494,4.9194,5.1257,3,TipsarevicJ.,SugitaY.,TipsarevicJ.,4.174387269895637,4.127134385045092,1.0116009116784799,1.1118575154181303,0.5714,0.4902,436,442,0
34,1.0593,2017-06-14,2.9693,3.6494,4.9194,5.2511,3,BedeneA.,BedeneA.,EscobedoE.,4.0943445622221,4.356708826689592,0.8796267475025636,1.3454723665996355,0.7092,0.3521,39,127,1
34,1.0593,2017-06-14,2.9693,3.6494,4.9194,5.2511,3,MullerG.,SeppiA.,MullerG.,4.343805421853684,3.367295829986474,1.3217558399823195,0.8919980393051105,0.3636,0.6944,408,318,0
34,1.0593,2017-06-14,2.9693,3.6494,4.9194,5.2511,3,ZverevA.,ZverevA.,MannarinoA.,2.3978952727983707,4.143134726391533,0.8241754429663495,1.534714366238164,0.7813,0.2747,496,274,1
34,1.0593,2017-06-14,2.9693,3.6494,4.9194,5.2511,3,BenneteauJ.,MahutN.,BenneteauJ.,4.418840607796598,4.553876891600541,0.7839015438284094,1.7227665977411035,0.8403,0.2174,285,39,0
34,1.0593,2017-06-15,2.9693,3.6494,4.9194,5.2511,3,KarlovicI.,KarlovicI.,KozlovS.,3.2188758248682006,5.017279836814924,0.8064758658669485,1.5933085305042167,0.8065,0.2551,222,234,1
34,1.0593,2017-06-15,2.9693,3.6494,4.9194,5.2511,3,CilicM.,TipsarevicJ.,CilicM.,4.127134385045092,2.0794415416798357,1.791759469228055,0.7747271675523681,0.2,0.8547,444,77,0
34,1.0593,2017-06-15,2.9693,3.6494,4.9194,5.2511,3,MedvedevD.,MedvedevD.,KokkinakisT.,4.189654742026425,6.901737206656574,0.9669838461896731,1.1755733298042381,0.6135,0.4464,303,230,1
34,1.0593,2017-06-15,2.9693,3.6494,4.9194,5.2511,3,PospisilV.,DolgopolovO.,PospisilV.,4.406719247264253,4.430816798843313,1.085189268335969,1.0402767116551463,0.5102,0.5464,115,360,0
